CH1,CH2,CH3,CH4,Label
0,0,0,8,right
90,58,39,28,right
0,0,5,14,right
89,51,29,21,right
0,0,13,20,right
85,44,22,16,right
0,0,19,24,right
58,17,2,3,right
98,86,69,51,right
0,0,0,9,right
96,71,57,45,right
0,0,0,11,right
92,61,44,34,right
0,0,3,14,right
91,54,34,25,right
0,0,10,18,right
84,46,24,17,right
0,0,17,22,right
82,41,19,13,right
4,40,48,42,right
0,0,0,0,right
97,71,53,39,right
0,0,0,3,right
95,65,48,35,right
0,0,0,11,right
93,58,38,29,right
0,0,7,16,right
89,51,29,21,right
0,0,15,22,right
79,42,21,15,right
0,0,19,25,right
20,0,0,0,right
100,78,59,43,right
0,0,0,4,right
96,69,54,41,right
0,0,0,10,right
94,60,43,32,right
0,0,4,14,right
92,53,33,24,right
0,0,12,20,right
85,46,24,17,right
0,0,17,23,right
76,37,16,12,right
62,76,69,55,right
0,0,0,10,right
100,72,59,47,right
0,0,0,11,right
96,64,48,38,right
0,0,6,17,right
93,57,39,31,right
0,0,12,22,right
89,48,28,22,right
0,0,19,26,right
82,43,22,17,right
0,21,37,37,right
0,0,0,0,right
97,72,53,39,right
0,0,0,2,right
97,67,50,37,right
0,0,1,11,right
92,58,40,30,right
0,0,6,16,right
89,51,30,22,right
0,0,15,22,right
83,43,21,16,right
0,0,19,25,right
48,10,0,1,right
100,84,67,49,right
0,0,0,8,right
99,71,56,44,right
0,0,0,11,right
93,61,43,33,right
0,0,3,14,right
92,54,33,24,right
0,0,10,19,right
82,45,23,17,right
0,0,17,23,right
79,40,17,12,right
25,58,58,48,right
0,0,0,2,right
97,71,55,42,right
0,0,0,6,right
96,64,47,35,right
0,0,1,11,right
93,57,37,27,right
0,0,7,16,right
88,49,27,19,right
0,0,15,21,right
81,43,20,14,right
0,0,21,25,right
0,0,0,0,right
97,73,54,37,right
0,0,0,0,right
96,68,51,37,right
0,0,0,8,right
91,60,41,30,right
0,0,4,13,right
92,53,32,23,right
0,0,11,19,right
83,44,22,16,right
0,0,16,22,right
77,37,14,10,right
62,78,69,53,right
0,0,0,8,right
98,71,58,46,right
0,0,0,9,right
95,64,46,36,right
0,0,2,13,right
92,56,36,27,right
0,0,9,18,right
85,49,27,20,right
0,0,17,23,right
82,43,21,16,right
0,5,27,30,right
0,0,0,0,right
99,73,53,37,right
0,0,0,1,right
96,68,51,37,right
0,0,0,10,right
92,59,41,31,right
0,0,6,15,right
91,53,32,23,right
0,0,13,21,right
82,45,23,17,right
0,0,18,24,right
71,31,12,9,right
97,91,76,58,right
0,0,0,14,right
100,73,60,49,right
0,0,0,13,right
93,62,45,36,right
0,0,4,16,right
90,55,35,27,right
0,0,11,20,right
84,47,25,19,right
0,0,18,24,right
80,41,19,14,right
1,37,47,42,right
0,0,0,0,right
97,71,53,39,right
0,0,0,4,right
97,66,48,35,right
0,0,0,11,right
89,58,38,28,right
0,0,7,16,right
89,50,29,21,right
0,0,15,22,right
80,43,21,15,right
0,0,19,25,right
19,0,0,0,right
100,78,60,43,right
0,0,0,4,right
96,70,54,41,right
0,0,0,10,right
94,61,43,33,right
0,0,5,15,right
92,54,33,25,right
0,0,12,20,right
83,46,24,18,right
0,0,18,24,right
78,38,16,12,right
53,72,67,53,right
0,0,0,8,right
98,72,58,46,right
0,0,0,9,right
95,64,47,36,right
0,0,2,13,right
92,56,37,28,right
0,0,9,18,right
83,49,27,20,right
0,0,16,23,right
82,43,21,15,right
0,3,25,29,right
0,0,0,0,right
96,72,52,36,right
0,0,0,0,right
96,68,51,37,right
0,0,0,9,right
91,60,41,31,right
0,0,5,15,right
91,53,32,24,right
0,0,13,20,right
82,45,23,17,right
0,0,18,24,right
74,33,13,10,right
84,88,74,57,right
0,0,0,13,right
100,72,60,49,right
0,0,0,13,right
92,62,45,36,right
0,0,3,15,right
91,55,35,27,right
0,0,10,19,right
84,47,25,18,right
0,0,19,24,right
83,42,20,15,right
0,31,43,40,right
0,0,0,0,right
97,71,53,39,right
0,0,0,3,right
95,66,49,36,right
0,0,0,11,right
89,58,39,29,right
0,0,7,16,right
89,51,29,21,right
0,0,15,22,right
80,42,21,15,right
0,0,19,24,right
34,0,0,0,right
100,81,64,46,right
0,0,0,6,right
97,70,56,43,right
0,0,0,11,right
94,61,43,33,right
0,0,4,15,right
92,54,34,25,right
0,0,12,20,right
84,46,24,18,right
0,0,17,24,right
80,42,19,14,right
38,66,64,52,right
0,0,0,6,right
98,71,57,45,right
0,0,0,8,right
96,64,47,36,right
0,0,1,12,right
91,56,37,28,right
0,0,8,17,right
86,49,27,20,right
0,0,16,23,right
82,43,20,15,right
0,0,23,27,right
0,0,0,0,right
98,73,54,37,right
0,0,0,0,right
97,69,52,38,right
0,0,0,10,right
93,60,42,32,right
0,0,5,15,right
90,53,32,24,right
0,0,13,21,right
81,44,22,16,right
0,0,18,24,right
74,34,13,10,right
82,88,75,58,right
0,0,0,12,right
99,73,61,49,right
0,0,0,12,right
97,63,46,37,right
0,0,3,14,right
90,55,35,27,right
0,0,10,19,right
85,47,25,18,right
0,0,18,24,right
82,43,20,15,right
0,23,38,37,right
0,0,0,0,right
98,72,53,38,right
0,0,0,2,right
96,67,50,36,right
0,0,0,11,right
89,58,39,30,right
0,0,7,16,right
89,51,30,22,right
0,0,15,22,right
81,42,21,16,right
0,0,19,25,right
47,9,0,0,right
100,84,68,50,right
0,0,0,8,right
97,71,58,45,right
0,0,0,12,right
94,62,44,35,right
0,0,4,15,right
89,54,34,26,right
0,0,11,20,right
84,46,24,18,right
0,0,18,24,right
80,40,18,13,right
12,47,52,45,right
0,0,0,0,right
97,71,55,41,right
0,0,0,5,right
95,65,48,36,right
0,0,1,12,right
92,57,38,28,right
0,0,8,17,right
91,50,28,21,right
0,0,16,23,right
80,43,21,15,right
0,0,21,27,right
3,0,0,0,right
98,75,57,40,right
0,0,0,2,right
97,70,54,40,right
0,0,0,10,right
93,60,43,33,right
0,0,5,15,right
92,53,33,24,right
0,0,12,20,right
83,45,23,17,right
0,0,18,24,right
79,38,16,12,right
63,77,70,55,right
0,0,0,9,right
99,72,59,47,right
0,0,0,10,right
94,64,47,37,right
0,0,2,14,right
91,56,37,28,right
0,0,9,18,right
89,48,26,19,right
0,0,17,23,right
82,43,20,15,right
0,7,28,31,right
0,0,0,0,right
97,73,54,37,right
0,0,0,0,right
96,68,51,38,right
0,0,0,10,right
93,59,41,31,right
0,0,6,16,right
89,52,31,23,right
0,0,14,21,right
82,44,22,16,right
0,0,19,24,right
69,29,10,8,right
94,90,76,57,right
0,0,0,13,right
98,73,61,50,right
0,0,0,13,right
95,62,46,37,right
0,0,4,15,right
92,55,35,27,right
0,0,11,20,right
88,47,25,19,right
0,0,19,25,right
79,42,19,14,right
0,31,43,40,right
0,0,0,0,right
97,72,54,40,right
0,0,0,3,right
98,66,49,36,right
0,0,0,11,right
92,58,39,29,right
0,0,7,16,right
91,50,28,21,right
0,0,15,22,right
81,43,21,15,right
0,0,21,26,right
36,0,0,0,right
99,81,64,47,right
0,0,0,5,right
98,71,56,43,right
0,0,0,10,right
92,61,43,33,right
0,0,4,14,right
90,53,33,24,right
0,0,12,20,right
84,46,24,17,right
0,0,19,25,right
80,40,17,13,right
22,54,57,48,right
0,0,0,1,right
98,71,55,42,right
0,0,0,5,right
97,65,48,35,right
0,0,2,12,right
94,58,38,28,right
0,0,9,19,right
90,49,28,21,right
0,0,17,24,right
81,43,20,15,right
0,1,24,28,right
0,0,0,0,right
100,76,58,41,right
0,0,0,2,right
96,69,53,40,right
0,0,0,10,right
94,60,42,32,right
0,0,6,16,right
88,53,32,24,right
0,0,13,21,right
78,44,22,16,right
0,0,18,23,right
70,28,8,4,right
63,75,66,50,right
0,0,0,5,right
100,73,58,45,right
0,0,0,8,right
97,62,45,34,right
0,0,1,12,right
92,57,36,26,right
0,0,10,19,right
90,48,26,19,right
0,0,18,24,right
84,43,19,14,right
0,13,32,33,right
0,0,0,0,right
100,74,54,38,right
0,0,0,1,right
98,69,52,38,right
0,0,0,11,right
93,60,41,31,right
0,0,7,17,right
91,52,31,23,right
0,0,15,23,right
85,44,21,16,right
0,0,19,25,right
64,20,4,4,right
99,89,73,54,right
0,0,0,11,right
101,74,60,48,right
0,0,0,13,right
94,62,45,36,right
0,0,4,15,right
92,54,34,25,right
0,0,11,20,right
81,44,22,16,right
0,0,17,23,right
81,40,17,12,right
19,55,57,48,right
0,0,0,1,right
99,73,56,43,right
0,0,0,6,right
98,66,48,36,right
0,0,1,12,right
93,58,38,28,right
0,0,8,17,right
92,50,28,20,right
0,0,16,23,right
80,42,20,14,right
0,0,22,27,right
0,0,0,0,right
94,74,56,39,right
0,0,0,0,right
98,70,53,39,right
0,0,0,8,right
93,61,43,32,right
0,0,4,14,right
94,54,33,24,right
0,0,13,20,right
85,46,23,17,right
0,0,18,24,right
79,38,16,12,right
53,73,68,54,right
0,0,0,7,right
100,73,59,47,right
0,0,0,9,right
96,65,47,36,right
0,0,4,14,right
92,58,38,29,right
0,0,10,19,right
90,49,27,20,right
0,0,18,24,right
83,43,20,15,right
0,7,28,31,right
0,0,0,0,right
101,74,54,38,right
0,0,0,0,right
97,69,52,38,right
0,0,0,10,right
93,60,42,31,right
0,0,6,16,right
90,52,31,23,right
0,0,14,22,right
84,41,19,15,right
0,0,18,24,right
67,25,7,5,right
93,90,74,56,right
0,0,0,11,right
101,73,60,48,right
0,0,0,12,right
89,59,43,34,right
0,0,2,13,right
93,55,34,25,right
0,0,10,19,right
85,46,24,17,right
0,0,18,24,right
82,42,18,13,right
0,35,46,41,right
0,0,0,0,right
98,73,54,40,right
0,0,0,3,right
96,67,49,36,right
0,0,0,11,right
91,59,39,29,right
0,0,9,18,right
91,52,30,22,right
0,0,16,23,right
82,43,21,15,right
0,0,20,26,right
29,0,0,0,right
102,81,63,46,right
0,0,0,5,right
98,71,56,43,right
0,0,0,11,right
95,61,43,33,right
0,0,4,15,right
90,54,33,24,right
0,0,12,20,right
85,42,21,15,right
0,0,16,23,right
80,39,16,11,right
44,67,64,52,right
0,0,0,5,right
101,73,58,46,right
0,0,0,8,right
91,63,46,35,right
0,0,1,12,right
90,56,36,27,right
0,0,9,18,right
88,49,26,19,right
0,0,17,23,right
82,43,20,14,right
0,4,26,29,right
0,0,0,0,right
95,74,55,38,right
0,0,0,0,right
96,69,52,38,right
0,0,0,9,right
92,60,42,31,right
0,0,5,15,right
92,53,32,23,right
0,0,14,22,right
84,45,23,17,right
0,0,19,25,right
76,33,13,10,right
79,89,76,58,right
0,0,0,12,right
101,74,61,50,right
0,0,0,13,right
95,63,46,37,right
0,0,4,15,right
91,56,35,27,right
0,0,10,20,right
86,47,24,18,right
0,0,18,24,right
84,42,19,14,right
0,30,42,39,right
0,0,0,0,right
99,73,54,40,right
0,0,0,3,right
98,67,50,37,right
0,0,0,11,right
94,59,40,30,right
0,0,7,17,right
92,51,29,21,right
0,0,15,22,right
81,42,20,15,right
0,0,19,25,right
32,0,0,0,right
102,83,65,47,right
0,0,0,6,right
98,71,56,44,right
0,0,0,11,right
95,61,43,33,right
0,0,4,14,right
82,52,32,24,right
0,0,11,19,right
85,46,23,16,right
0,0,17,23,right
82,40,16,12,right
33,61,61,50,right
0,0,0,3,right
93,68,55,43,right
0,0,0,6,right
96,65,47,36,right
0,0,1,12,right
94,57,37,28,right
0,0,9,18,right
88,50,28,20,right
0,0,17,23,right
81,43,21,15,right
0,1,24,28,right
0,0,0,0,right
101,75,55,39,right
0,0,0,0,right
96,69,52,38,right
0,0,0,9,right
93,60,42,31,right
0,0,4,14,right
93,53,32,23,right
0,0,14,21,right
85,45,23,17,right
0,0,18,24,right
77,35,14,10,right
76,85,74,57,right
0,0,0,12,right
99,74,61,50,right
0,0,0,12,right
97,64,47,37,right
0,0,4,15,right
92,56,36,27,right
0,0,10,19,right
86,47,25,18,right
0,0,17,24,right
85,43,19,14,right
0,21,37,36,right
0,0,0,0,right
98,73,53,38,right
0,0,0,2,right
96,68,50,37,right
0,0,0,10,right
93,59,40,30,right
0,0,6,16,right
92,51,29,21,right
0,0,15,22,right
82,43,21,15,right
0,0,19,25,right
50,9,0,0,right
101,85,68,50,right
0,0,0,7,right
98,72,58,45,right
0,0,0,11,right
95,62,44,34,right
0,0,4,14,right
89,54,34,25,right
0,0,11,20,right
85,47,24,18,right
0,0,18,24,right
80,40,18,13,right
15,51,55,47,right
0,0,0,0,right
99,72,56,43,right
0,0,0,6,right
97,66,48,37,right
0,0,1,12,right
94,58,38,29,right
0,0,8,17,right
91,50,28,20,right
0,0,15,22,right
81,42,19,14,right
0,0,20,25,right
2,0,0,0,right
97,75,56,39,right
0,0,0,0,right
97,70,53,39,right
0,0,0,8,right
94,61,42,32,right
0,0,3,14,right
91,54,33,24,right
0,0,12,19,right
85,45,23,17,right
0,0,17,24,right
80,37,15,11,right
55,73,67,53,right
0,0,0,7,right
100,73,59,47,right
0,0,0,9,right
96,65,48,37,right
0,0,3,14,right
91,57,37,28,right
0,0,9,19,right
88,49,27,20,right
0,0,17,24,right
85,43,20,15,right
0,17,34,34,right
0,0,0,0,right
101,72,53,38,right
0,0,0,0,right
97,66,49,36,right
0,0,0,9,right
92,59,40,30,right
0,0,5,15,right
92,52,31,22,right
0,0,13,21,right
83,44,22,16,right
0,0,18,24,right
69,28,9,7,right
85,87,72,55,right
0,0,0,10,right
99,73,60,48,right
0,0,0,12,right
95,63,46,36,right
0,0,3,14,right
93,55,35,27,right
0,0,10,19,right
86,47,25,18,right
0,0,19,24,right
81,42,19,14,right
0,27,40,38,right
0,0,0,0,right
96,72,53,39,right
0,0,0,2,right
98,67,49,36,right
0,0,1,11,right
93,58,39,30,right
0,0,7,17,right
92,51,29,21,right
0,0,15,22,right
84,43,21,15,right
0,0,18,24,right
55,12,0,1,right
100,85,69,50,right
0,0,0,9,right
98,72,58,46,right
0,0,0,13,right
94,61,44,34,right
0,0,5,16,right
92,54,34,26,right
0,0,12,21,right
84,47,24,18,right
0,0,18,24,right
80,40,17,13,right
45,68,65,53,right
0,0,0,6,right
100,72,58,46,right
0,0,0,8,right
96,65,47,36,right
0,0,2,13,right
88,56,37,28,right
0,0,8,18,right
90,49,27,19,right
0,0,16,22,right
83,44,21,15,right
0,3,25,29,right
0,0,0,0,right
98,73,54,37,right
0,0,0,0,right
89,65,49,36,right
0,0,0,7,right
94,60,40,30,right
0,0,4,14,right
92,53,32,23,right
0,0,12,20,right
82,44,22,16,right
0,0,21,26,right
75,37,16,12,right
80,91,78,60,right
0,0,0,14,right
100,74,62,50,right
0,0,0,13,right
97,63,46,37,right
0,0,3,15,right
90,55,35,27,right
0,0,10,19,right
86,47,25,18,right
0,0,18,24,right
82,42,19,14,right
0,27,41,38,right
0,0,0,0,right
92,71,53,38,right
0,0,0,2,right
96,67,49,36,right
0,0,0,10,right
92,57,38,28,right
0,0,6,16,right
92,51,29,21,right
0,0,16,22,right
81,44,21,16,right
0,0,19,25,right
42,6,0,0,right
98,83,66,48,right
0,0,0,7,right
97,71,56,44,right
0,0,0,10,right
94,62,44,34,right
0,0,4,15,right
92,55,34,26,right
0,0,14,22,right
87,48,26,19,right
0,0,19,25,right
82,41,18,14,right
18,55,57,48,right
0,0,0,1,right
100,71,55,42,right
0,0,0,6,right
98,65,47,35,right
0,0,4,13,right
92,59,39,29,right
0,0,9,18,right
89,50,28,20,right
0,0,16,23,right
83,44,21,15,right
0,0,22,27,right
0,0,0,0,right
98,75,56,40,right
0,0,0,1,right
96,69,52,39,right
0,0,0,9,right
94,60,42,32,right
0,0,4,14,right
93,54,32,24,right
0,0,12,20,right
82,45,22,16,right
0,0,17,23,right
76,36,14,10,right
61,77,69,54,right
0,0,0,8,right
99,72,58,46,right
0,0,0,9,right
96,64,47,36,right
0,0,1,13,right
93,57,37,28,right
0,0,8,18,right
90,49,26,19,right
0,0,16,22,right
81,43,20,14,right
0,4,26,29,right
0,0,0,0,right
98,74,54,37,right
0,0,0,0,right
96,69,52,38,right
0,0,0,9,right
92,60,42,31,right
0,0,4,14,right
92,53,32,23,right
0,0,11,19,right
86,45,22,16,right
0,0,17,23,right
75,34,13,9,right
85,89,75,57,right
0,0,0,11,right
101,73,60,48,right
0,0,0,10,right
95,62,44,34,right
0,0,0,11,right
93,55,33,24,right
0,0,7,15,right
87,46,23,15,right
0,0,14,19,right
84,42,17,11,right
0,23,35,33,right
0,0,0,0,right
97,71,50,34,right
0,0,0,0,right
96,65,45,31,right
0,0,0,4,right
90,57,35,23,right
0,0,0,8,right
89,49,24,14,right
0,0,7,13,right
83,43,16,9,right
0,0,12,17,right
67,24,3,0,right
90,87,69,49,right
0,0,0,4,right
98,71,55,42,right
0,0,0,6,right
94,62,44,32,right
0,0,1,11,right
93,56,35,26,right
0,0,10,19,right
86,48,26,19,right
0,0,18,25,right
83,44,21,16,right
0,23,39,38,right
0,0,0,0,right
99,73,55,41,right
0,0,0,5,right
97,69,53,40,right
0,0,3,14,right
94,61,44,34,right
0,0,10,20,right
93,53,34,27,right
0,0,18,27,right
84,45,25,20,right
0,0,22,29,right
35,0,0,1,right
100,83,67,50,right
0,0,0,9,right
98,72,59,47,right
0,0,0,14,right
94,63,46,37,right
0,0,6,17,right
93,55,36,28,right
0,0,13,22,right
85,47,26,20,right
0,0,19,25,right
81,40,19,15,right
34,62,62,52,right
0,0,0,5,right
99,73,58,46,right
0,0,0,8,right
97,66,49,38,right
0,0,2,13,right
94,58,39,29,right
0,0,8,18,right
89,50,28,21,right
0,0,16,23,right
83,44,21,15,right
0,0,22,27,right
0,0,0,0,right
98,74,54,37,right
0,0,0,0,right
97,69,52,38,right
0,0,0,8,right
93,61,42,31,right
0,0,3,13,right
93,54,32,23,right
0,0,11,19,right
82,44,22,15,right
0,0,15,21,right
78,36,14,9,right
58,75,67,52,right
0,0,0,6,right
97,71,57,45,right
0,0,0,7,right
96,64,46,35,right
0,0,0,11,right
93,56,35,26,right
0,0,7,16,right
90,49,26,18,right
0,0,15,21,right
83,44,20,14,right
0,3,24,27,right
0,0,0,0,right
100,73,53,36,right
0,0,0,0,right
96,68,50,36,right
0,0,0,8,right
92,60,41,30,right
0,0,4,14,right
91,53,31,22,right
0,0,12,19,right
84,45,22,16,right
0,0,17,23,right
75,32,11,8,right
89,90,75,57,right
0,0,0,12,right
101,73,60,48,right
0,0,0,11,right
94,62,45,35,right
0,0,1,13,right
91,55,34,25,right
0,0,8,17,right
88,47,24,17,right
0,0,16,22,right
82,42,18,13,right
0,25,39,37,right
0,0,0,0,right
98,72,53,38,right
0,0,0,1,right
96,67,49,36,right
0,0,0,10,right
91,59,40,29,right
0,0,6,16,right
90,51,30,22,right
0,0,15,22,right
82,44,22,16,right
0,0,19,25,right
44,7,0,0,right
101,84,67,49,right
0,0,0,8,right
98,72,58,45,right
0,0,0,11,right
94,62,45,35,right
0,0,3,15,right
92,54,34,26,right
0,0,11,20,right
85,46,24,18,right
0,0,17,24,right
81,41,18,13,right
14,53,56,48,right
0,0,0,1,right
101,73,57,44,right
0,0,0,8,right
97,66,50,38,right
0,0,3,15,right
93,59,41,32,right
0,0,11,21,right
91,51,31,24,right
0,0,19,27,right
82,45,24,19,right
0,1,26,31,right
0,0,0,0,right
101,75,56,40,right
0,0,0,2,right
97,70,55,41,right
0,0,0,12,right
95,61,44,34,right
0,0,7,18,right
91,55,35,26,right
0,0,15,24,right
86,46,25,20,right
0,0,20,27,right
73,32,13,11,right
88,91,78,60,right
0,0,1,15,right
99,75,64,53,right
0,0,0,15,right
95,64,49,40,right
0,0,5,18,right
93,57,38,30,right
0,0,12,22,right
86,49,28,22,right
0,0,20,27,right
84,44,22,18,right
0,34,46,43,right
0,0,0,0,right
98,73,55,41,right
0,0,0,3,right
97,67,49,37,right
0,0,0,10,right
93,58,39,29,right
0,0,5,15,right
90,51,29,20,right
0,0,13,20,right
82,43,20,14,right
0,0,17,23,right
39,2,0,0,right
101,82,64,46,right
0,0,0,4,right
98,70,55,42,right
0,0,0,8,right
94,61,42,32,right
0,0,1,11,right
93,54,32,23,right
0,0,8,16,right
88,46,23,15,right
0,0,15,21,right
80,41,17,11,right
14,49,52,44,right
0,0,0,0,right
98,71,53,40,right
0,0,0,3,right
96,65,46,34,right
0,0,0,9,right
91,57,37,26,right
0,0,4,14,right
92,50,26,18,right
0,0,12,18,right
80,43,19,13,right
0,0,19,24,right
13,0,0,0,right
98,77,59,42,right
0,0,0,5,right
97,70,55,42,right
0,0,0,12,right
95,61,43,34,right
0,0,5,15,right
91,54,33,24,right
0,0,10,18,right
84,45,22,16,right
0,0,16,22,right
80,40,18,13,right
63,80,72,57,right
0,0,0,14,right
99,75,64,53,right
0,0,4,18,right
96,67,53,44,right
0,0,9,22,right
92,59,42,35,right
0,0,14,25,right
88,50,31,26,right
0,0,21,29,right
85,46,25,21,right
0,17,36,38,right
0,0,0,0,right
98,72,54,40,right
0,0,0,5,right
97,68,51,39,right
0,0,2,13,right
94,59,41,32,right
0,0,7,17,right
91,52,31,23,right
0,0,13,21,right
81,44,22,16,right
0,0,17,23,right
62,22,5,5,right
98,87,70,52,right
0,0,0,10,right
98,71,57,45,right
0,0,0,11,right
95,61,43,34,right
0,0,2,13,right
91,54,33,25,right
0,0,9,18,right
87,47,24,17,right
0,0,16,22,right
80,42,19,13,right
0,32,42,39,right
0,0,0,0,right
97,71,52,38,right
0,0,0,2,right
95,66,48,35,right
0,0,0,10,right
91,58,38,28,right
0,0,6,15,right
91,51,29,20,right
0,0,14,20,right
84,44,21,15,right
0,0,20,25,right
33,0,0,0,right
99,80,63,46,right
0,0,0,6,right
97,70,55,43,right
0,0,0,10,right
93,61,43,34,right
0,0,4,15,right
91,54,34,25,right
0,0,11,20,right
85,46,24,18,right
0,0,17,23,right
80,41,18,13,right
30,58,58,48,right
0,0,0,3,right
99,71,55,43,right
0,0,0,7,right
92,65,47,35,right
0,0,1,12,right
94,57,37,28,right
0,0,7,17,right
89,49,27,20,right
0,0,14,21,right
82,44,20,14,right
0,0,20,25,right
0,0,0,0,right
97,73,52,35,right
0,0,0,0,right
96,68,49,35,right
0,0,0,6,right
93,59,39,28,right
0,0,1,10,right
92,52,29,19,right
0,0,7,14,right
83,43,19,12,right
0,0,11,16,right
74,33,11,5,right
39,58,54,42,right
0,0,0,0,right
100,69,51,38,right
0,0,0,4,right
95,63,44,32,right
0,0,0,10,right
90,56,35,25,right
0,0,7,16,right
89,48,26,18,right
0,0,14,20,right
82,45,21,15,right
0,2,23,26,right
0,0,0,0,right
97,72,51,34,right
0,0,0,0,right
95,67,50,36,right
0,0,0,10,right
92,59,40,30,right
0,0,5,14,right
90,53,32,23,right
0,0,12,20,right
83,45,23,17,right
0,0,16,22,right
75,33,13,10,right
90,89,73,56,right
0,0,1,14,right
100,71,58,48,right
0,0,0,14,right
95,61,44,35,right
0,0,3,15,right
91,55,34,26,right
0,0,10,19,right
85,47,25,18,right
0,0,16,22,right
82,43,20,15,right
0,32,42,39,right
0,0,0,0,right
98,70,51,38,right
0,0,0,4,right
96,65,47,34,right
0,0,1,11,right
89,58,38,28,right
0,0,7,16,right
89,51,29,21,right
0,0,14,21,right
81,43,22,16,right
0,0,17,23,right
31,0,0,0,right
100,79,60,43,right
0,0,0,6,right
97,69,53,40,right
0,0,0,11,right
95,60,42,32,right
0,0,4,14,right
92,53,33,24,right
0,0,11,19,right
84,46,24,18,right
0,0,16,22,right
79,39,17,13,right
46,65,61,49,right
0,0,0,6,right
98,70,54,43,right
0,0,0,8,right
95,63,45,34,right
0,0,1,12,right
93,56,36,26,right
0,0,7,16,right
90,49,27,19,right
0,0,14,20,right
82,44,21,15,right
0,0,21,25,right
0,0,0,0,right
99,71,51,34,right
0,0,0,0,right
93,66,49,35,right
0,0,0,8,right
91,58,39,29,right
0,0,3,13,right
90,53,31,22,right
0,0,10,18,right
83,45,22,16,right
0,0,14,21,right
76,35,14,10,right
76,83,70,53,right
0,0,0,11,right
99,71,57,46,right
0,0,0,11,right
97,62,44,34,right
0,0,2,13,right
89,55,34,25,right
0,0,8,17,right
88,47,25,18,right
0,0,14,20,right
83,43,20,14,right
0,14,30,31,right
0,0,0,0,right
96,70,49,34,right
0,0,0,0,right
95,66,47,33,right
0,0,0,9,right
91,58,38,28,right
0,0,4,14,right
92,51,29,21,right
0,0,11,19,right
82,44,21,15,right
0,0,16,21,right
61,21,5,4,right
96,86,69,50,right
0,0,0,10,right
98,70,56,44,right
0,0,0,11,right
93,60,42,33,right
0,0,2,13,right
93,54,33,24,right
0,0,9,17,right
85,47,24,17,right
0,0,16,21,right
81,42,20,14,right
0,34,43,39,right
0,0,0,0,right
97,70,51,37,right
0,0,0,3,right
95,65,46,34,right
0,0,0,10,right
91,57,37,27,right
0,0,6,15,right
86,48,27,19,right
0,0,12,19,right
79,42,20,14,right
0,0,16,22,right
36,0,0,0,right
98,79,61,43,right
0,0,0,5,right
97,69,53,40,right
0,0,0,10,right
86,59,41,31,right
0,0,2,13,right
90,53,32,23,right
0,0,9,17,right
87,46,23,17,right
0,0,16,22,right
82,41,19,13,right
20,54,55,46,right
0,0,0,2,right
98,69,52,40,right
0,0,0,5,right
91,64,45,33,right
0,0,0,11,right
90,56,36,26,right
0,0,6,15,right
90,49,27,19,right
0,0,14,20,right
82,43,21,15,right
0,0,19,24,right
0,0,0,0,right
97,73,53,36,right
0,0,0,0,right
92,65,49,36,right
0,0,0,8,right
87,59,40,29,right
0,0,3,13,right
92,53,32,23,right
0,0,11,19,right
85,46,24,17,right
0,0,16,23,right
78,38,17,13,right
51,69,64,52,right
0,0,0,8,right
98,71,57,46,right
0,0,0,11,right
98,65,48,38,right
0,0,5,16,right
89,57,39,31,right
0,0,12,22,right
88,50,30,24,right
0,0,19,26,right
83,45,24,20,right
0,7,29,33,right
0,0,0,0,right
99,72,52,38,right
0,0,0,4,right
96,68,51,38,right
0,0,1,12,right
92,60,42,33,right
0,0,8,18,right
91,54,34,26,right
0,0,15,24,right
83,45,25,20,right
0,0,20,27,right
66,26,11,11,right
98,89,75,58,right
0,0,4,17,right
100,73,62,52,right
0,0,4,19,right
95,62,48,40,right
0,0,7,19,right
91,55,36,29,right
0,0,11,21,right
85,46,24,18,right
0,0,16,22,right
83,41,17,12,right
27,56,54,44,right
0,0,0,0,right
97,68,49,36,right
0,0,0,1,right
97,63,42,29,right
0,0,0,7,right
90,55,34,23,right
0,0,2,11,right
90,48,23,14,right
0,0,7,13,right
82,41,14,7,right
0,0,10,13,right
44,7,0,0,right
98,77,55,36,right
0,0,0,0,right
95,65,44,30,right
0,0,0,0,right
90,56,33,21,right
0,0,0,3,right
90,50,25,14,right
0,0,3,9,right
83,45,19,10,right
0,0,11,15,right
80,40,15,8,right
8,39,43,35,right
0,0,0,0,right
95,67,48,33,right
0,0,0,0,right
95,64,44,31,right
0,0,0,7,right
90,57,36,25,right
0,0,4,13,right
89,50,27,19,right
0,0,11,18,right
81,42,20,14,right
0,0,16,22,right
40,5,0,0,right
100,81,63,46,right
0,0,0,7,right
97,69,54,42,right
0,0,0,11,right
91,61,43,33,right
0,0,3,14,right
92,54,33,25,right
0,0,10,19,right
84,46,24,18,right
0,0,19,24,right
81,42,21,16,right
13,50,55,48,right
0,0,0,4,right
99,72,57,45,right
0,0,0,12,right
99,66,52,41,right
0,0,10,21,right
91,60,44,36,right
0,0,17,27,right
88,53,35,30,right
0,0,24,33,right
84,48,30,27,right
0,6,32,38,right
0,0,0,0,right
97,71,52,38,right
0,0,0,0,right
96,66,47,34,right
0,0,0,8,right
91,60,41,30,right
0,0,5,15,right
92,54,33,24,right
0,0,14,21,right
83,45,24,18,right
0,0,17,24,right
74,34,15,12,right
79,87,75,58,right
0,0,1,15,right
100,72,60,50,right
0,0,0,15,right
95,62,46,37,right
